Concept,Iteration,S_Chao1,NumberOfPeople,NumberOfTrials,Prior,Tables,Alpha,Posterior,Chain,ProbabilityOfSameTable
Joe Biden,2,4.0,50,36,Simplicity,4,0.16,-905.8580324997597,1,0.6568
Joe Biden,3,3.49,50,36,Simplicity,3,0.16,-868.8866679585068,1,0.8855999999999999
Joe Biden,4,1.0,50,36,Simplicity,1,0.16,-844.9172095496325,1,1.0
Joe Biden,5,1.0,50,36,Simplicity,1,0.16,-844.9172095496325,1,1.0
Joe Biden,6,1.0,50,36,Simplicity,1,0.16,-844.9172095496325,1,1.0
Joe Biden,7,1.0,50,36,Simplicity,1,0.16,-844.9172095496325,1,1.0
Joe Biden,8,1.0,50,36,Simplicity,1,0.16,-844.9172095496325,1,1.0
Joe Biden,9,1.0,50,36,Simplicity,1,0.16,-844.9172095496325,1,1.0
Elizabeth Warren,1,17.125,50,36,Simplicity,11,0.16,-1068.5819662351444,1,0.2152
Elizabeth Warren,2,8.96,50,36,Simplicity,7,0.16,-1040.793568418022,1,0.27280000000000004
